x,y,z,qx,qy,qz,qw,J1,J2,J3,J4,J5,J6
1.215157040248403611e-02,-1.450778312979735495e-02,1.124509388040301344e-01,4.319305316336687905e-01,8.257082226403438252e-01,1.307431945659956185e-01,3.384496476308687662e-01,-1.832573661335764381e+00,-2.149951661651139823e+00,1.470937945512560852e+00,-2.504370007351401917e-01,1.543844601892953250e+00,2.710607525168772014e+00
1.134936821349171038e-01,-2.936577896057120107e-02,-2.408620286804194488e-01,5.634514697618240309e-01,7.836938740404867376e-01,-1.667867216231490590e-01,2.013170199085431433e-01,1.721399983766380259e+00,-2.154848521790391658e+00,-2.933787906454338401e+00,7.450105035384955166e-01,7.529914594922209048e-01,-1.123099941630155918e+00
2.864462120836808734e-01,-4.816253977914668194e-02,5.891015617800049453e-01,-1.091078592450941825e-01,1.592174859746967042e-01,5.780582032923877733e-01,7.928391897586970494e-01,-1.375400557291108328e+00,1.012786031816263588e+00,-2.740656476253318541e+00,1.083336026813025654e+00,4.381075042651172424e-01,1.973526030546285170e+00
-2.029858779822120776e-03,-1.158514569159130869e-01,3.850566553713244966e-01,9.503757681827854631e-01,-2.580558071056545666e-01,-1.187683082263691348e-01,1.268352814916894056e-01,-1.553999831021126710e-01,-6.233154338096378311e-01,5.956158985543060780e-01,-3.229137310652223647e-01,1.464125973057281982e+00,-2.443037429242230552e+00
-1.078347963256521130e-01,3.759864613717683879e-01,-5.744711146444062694e-02,9.174054854242581492e-01,-3.696266302345002086e-01,-1.443357914646839490e-01,3.017463897436254913e-02,2.871964932726608133e+00,1.459591097728059950e+00,2.735880990147343539e-02,-1.399865498700256561e+00,-2.702625761279380256e-01,2.446752700612951692e+00
4.091633800844486357e-01,1.771586527651206056e-03,-1.972889122822295976e-03,2.344623286782654970e-01,2.816830777908483352e-01,8.868690640065989284e-01,2.813277864433218478e-01,-1.554451840911449612e+00,1.504414143128983916e+00,-1.118405163218749720e-02,-5.440648171658906129e-01,-2.325579022306746069e+00,-2.695751159522532525e+00
9.392315442047442786e-02,-1.507577244864582999e-01,7.052308817079699921e-02,-9.006125664309451440e-02,-6.778207116982910563e-01,7.181316518563669593e-01,-1.293637640405349842e-01,2.493239771530632254e+00,-1.214310837536823451e+00,2.424967237387274821e+00,6.479780769825707054e-01,1.928940521102461503e+00,-2.616479135427779212e+00
5.202273792191183799e-02,1.567318267142049359e-01,1.631456960003430656e-01,-4.402008915567184877e-01,2.803633255934108170e-01,8.371494588066001885e-01,1.637081682589177911e-01,-2.649507461264878572e+00,1.452443401179096760e+00,1.410192656653839194e+00,1.161247267833964258e+00,1.930648032112658896e+00,-2.629105578843826230e+00
-6.852831529107751563e-02,2.777833218115569047e-01,2.736076569971745420e-01,8.409401917224123002e-01,1.060380060129767210e-01,2.249840029734685998e-01,4.805806213661752424e-01,-2.563426667146124771e-01,-1.840377193037094239e+00,-1.537373014144929328e-01,4.238462897587793599e-01,2.419674830372832375e+00,-2.640249028086171457e+00
1.364443165262539115e-01,9.980174869531506510e-02,2.741276056979883302e-01,5.665742997958296556e-02,8.852825499483562011e-01,1.515263685013673034e-01,4.360097499297843626e-01,9.040304523697937356e-01,-1.974565782923596302e-01,2.461884962854225201e+00,-2.166067511183075833e+00,-3.916471029763508582e-01,1.266313078347772958e+00
-2.714309750416205036e-02,1.109710048692173767e-02,-7.057562013426058739e-04,-5.345698469609714287e-01,3.767961033781185298e-01,5.881387125173463959e-01,-4.757653098299922667e-01,-2.746244248376583208e+00,2.588702812784498875e+00,9.356960204697841732e-01,-1.536357192965332352e+00,-1.089724376844299680e+00,9.370150559633114717e-01
3.059506243507588152e-01,7.677344262050721235e-02,9.689077256475395195e-02,-3.599140688396058052e-01,8.891089919391459429e-01,-4.545512595897151231e-02,-2.790714873080545888e-01,1.326201255593755235e+00,-1.087547276929579976e+00,-2.996858411258965127e+00,2.966901958673568984e+00,1.185836128016066304e+00,1.158246250272279454e+00
5.153420800176762295e-01,-1.986633468351696186e-01,3.393136221888620740e-01,5.597872685818968547e-02,-2.445027189900520204e-01,7.249098938001474757e-01,6.415531532277489735e-01,-1.251013398934524012e+00,1.077605904840140738e+00,-1.029539438174896349e+00,-2.638870751672953485e+00,1.699810787272185486e+00,4.870704581735534333e-01
-7.457400345685626097e-02,3.152979444390521802e-01,5.528998967217504390e-01,-1.693097554196381083e-01,-4.030708431635178224e-01,4.220658778361904284e-01,7.941841706289289871e-01,-1.108525144215883884e-01,-8.949982636264617319e-01,-1.398212570416865974e+00,-1.103587259787699892e+00,1.077137421815674401e+00,-1.533764067507353612e+00
3.693889025145850047e-01,3.892532329878754804e-02,-2.004787730497509246e-01,7.025707065779879246e-01,-1.882080228265083366e-01,-6.850754649566347387e-01,-4.054318335670035328e-02,-1.651556302049549174e+00,2.642773300304895656e+00,-2.176759219335175466e+00,-2.443110976702574710e+00,-2.489495510706639436e+00,2.386576287890216364e+00
4.611668282685241760e-01,2.433762088455412309e-01,6.745619680099289306e-02,2.063069101098410352e-01,-3.164302844732703734e-01,9.258483318776180582e-01,1.068645256984682504e-02,-2.124862791727307965e+00,1.469543109679309900e+00,-6.517248279760083918e-01,-2.186539905104214476e+00,2.112509957696945051e+00,1.628269307846277769e+00
1.127222977600894627e-01,-4.831265117276479365e-02,2.788646945732281002e-01,5.900241146697919881e-01,-4.700262697408851831e-01,-5.218024800984319977e-01,-3.983328025969286590e-01,-9.963854673637877468e-01,1.395561147130971236e+00,2.026307925736603011e+00,2.029054037546887734e+00,8.526168663650173229e-01,2.646997956682151099e+00
-1.768854082734702127e-01,2.803761413194323371e-01,1.247465996703259888e-02,6.522624088929823705e-01,7.071278139687220410e-03,7.550765199205512479e-01,6.605449292262481620e-02,2.467951234628612767e+00,2.783635570583665952e+00,2.918177053172782642e+00,-2.170564126480546641e+00,2.073157969842220893e+00,-8.968074709851086013e-01
-9.050515972200097459e-02,3.548744231502400370e-01,-1.512490128195774219e-01,8.382830452832806811e-01,-4.919329027652080688e-01,-6.005239951763028522e-02,2.273263391685196311e-01,-1.881370380522833230e-01,-2.242279440600839280e+00,-1.339162134292461559e+00,-2.748524266065473398e+00,1.422889819391460975e+00,1.133044559129631423e+00
-3.581549930726513759e-02,-1.929786598639115780e-01,2.066764822091966824e-02,1.840490634546995685e-01,8.694476861778149823e-01,1.764930280299568666e-01,4.231274917779618838e-01,2.986640442154451236e-01,1.463665350556931699e+00,8.891796292997229401e-01,1.761062082029008380e+00,8.242979682911992789e-01,-1.981527038636759830e+00
3.862285139613386709e-01,8.387126540415286435e-02,1.657599311851563617e-01,9.059877681121289994e-01,-3.851309382026056327e-01,7.786995272565887249e-02,-1.574693460102251918e-01,-1.785293297765788267e+00,7.367235806290635125e-01,2.984121365619625266e-01,6.477437588250887224e-01,2.758461780059411339e-01,-1.155543318634754568e+00
-6.014642586502375043e-02,-1.044156518843316478e-03,2.824896088664042848e-01,7.710462743044218525e-01,-4.001622059560238087e-01,2.957553321121306200e-01,-3.973495128132449317e-01,1.318453090547160755e+00,9.427017020780761314e-01,1.992523346713477750e+00,4.831986628943800710e-01,-3.765850973337112606e-01,2.423704512914802933e+00
-2.832556984606305339e-01,-6.216883711683975772e-02,5.660121974465704975e-01,4.203589026137797280e-01,-3.424265920692905474e-01,2.174769608347621730e-01,8.116318091001771817e-01,1.440386258367064798e+00,-1.540143938962579284e-02,-3.252554903482804960e-01,1.857513531469974666e+00,9.420104850863184609e-01,2.640989618316071486e+00
-1.183519895540655759e-02,2.288632403283186872e-03,5.937137513177687120e-01,-6.471468213649238521e-01,7.538981516499850821e-01,1.018890042501300192e-01,4.957014574246298988e-02,-1.532478104419332521e+00,-5.554938443142418691e-01,-6.117943798508935771e-01,-2.552486763847343632e+00,-2.743410969220331008e+00,-2.483042036780710671e+00
-1.400201592829514730e-01,-1.837536285071476871e-01,2.378802755859732998e-01,-5.542720021225799876e-03,8.085466797209326373e-01,-5.766761602241204931e-01,-1.169023147597481882e-01,7.033239576765004664e-01,1.799678875004653733e+00,2.080729684988860129e+00,-2.190928065060353536e+00,-2.533912845613703446e+00,-2.663986442060944260e+00
1.902688657674962702e-03,-2.503708367875825611e-02,1.612961629060118418e-01,-4.301230247414840058e-01,2.145491390793613506e-01,-6.811652619681045628e-01,5.522469885798073630e-01,-2.212539140112983471e+00,-2.462694349415790462e+00,1.270769084548852845e+00,2.549900544828275883e+00,-6.696008059776650256e-01,2.961971358131621379e+00
1.987141707485676478e-01,-9.323552960538217249e-03,3.303001999375981129e-02,6.455109138918408984e-01,-2.055526182590337869e-01,5.329337243778362043e-02,7.336372384411690151e-01,-1.749049411463681869e+00,1.517261074980046587e+00,8.452409389817021612e-01,1.927632216022518996e+00,-1.341197730890367978e+00,-2.027961645992213402e+00
7.839318381505741562e-03,-1.313138684993206684e-01,1.860098615433519176e-01,-5.356668215108170150e-01,8.413646647693184821e-01,3.635983680201696627e-02,6.200418919590906797e-02,-8.901467370181403993e-02,5.167473984399659770e-01,1.414033633895217967e+00,2.827091742156167875e+00,2.498139400922259057e-01,2.397381306355507391e+00
-7.645443386545709707e-02,1.632672963548638390e-01,3.021614626377893686e-01,4.353845248902700193e-01,7.777014090976571703e-01,-3.570946362348189074e-01,2.794713841270964338e-01,2.714458789093990632e+00,1.575052404237908377e+00,2.354520927703363853e+00,2.919571338944067840e+00,1.438897255329122160e+00,1.367744283129811222e+00
6.615183604657683125e-02,4.361182098871906887e-01,-1.547166232393708263e-01,8.924196144635770933e-01,-2.192224809887914072e-01,-3.390449015276512101e-01,-2.014380557340272049e-01,-2.950792900975675703e+00,2.668935813545941116e+00,-2.557848927690838270e+00,7.561227286748684051e-01,1.075998224809345594e+00,5.071339104851579904e-02
4.946638586274895721e-02,7.054079990820513735e-02,9.444934952517562710e-02,-6.794365066634707739e-01,-1.687784086923865001e-01,7.041562148702550372e-01,-1.185069923329472308e-01,-2.412173215798198100e+00,2.938677173952801702e+00,1.760840653388678234e+00,2.710285574761482685e+00,1.539339106433432747e+00,1.499425230528824926e+00
3.605448773640314575e-01,-1.476150970594019285e-01,-1.492306897048106540e-01,-3.386378635975785256e-01,7.147726140509574888e-01,-1.504097365294820299e-01,5.931285009995398427e-01,-1.140610271327336944e+00,2.908173558940921666e+00,-2.854356240244108278e+00,1.217651372868749249e+00,6.472413272001626972e-01,-4.369679201243394928e-01
-3.563250522538700116e-01,1.274963393570100190e-01,2.480396181199591710e-01,-6.092778310226795169e-01,-4.915921648500528041e-01,9.948165871656011738e-02,6.141832525080284100e-01,-1.250887561489014921e+00,-8.080571282232695829e-01,-2.919953398128592337e+00,9.048743403222427872e-01,5.183321714524629087e-01,1.885908035650573744e+00
1.669547591192472591e-01,3.752634654885257937e-01,-2.679849226206813539e-01,7.651831709166069251e-01,6.105363851480374304e-01,2.039557270413918100e-01,1.192051858738075662e-02,-2.761788131393017487e+00,2.305658163871299848e+00,-1.232006221950308511e+00,-9.922958606334910669e-01,2.631907728669249380e-01,-7.896596600774365982e-01
-4.676011858262952292e-01,2.693611705074898111e-01,4.722587297785136445e-02,-2.076400967145320964e-01,-2.463561719820186735e-01,-2.988820547844599912e-02,9.462034252400614021e-01,2.069745740716417259e+00,1.528657505443062448e+00,-6.744030717430291588e-01,1.444672531668316218e-01,-1.780015160565408205e+00,-1.057678276148868779e+00
-1.514308349900934381e-01,-5.732572179689055664e-02,1.240650436756526170e-01,-5.879887648341184381e-01,7.366454865793963247e-01,2.083173952385702909e-01,-2.612020336292774636e-01,-1.948143037907333897e+00,-2.457101693501154038e+00,8.447713852951137525e-01,-3.592250575115549793e-01,-2.421535138488581040e+00,2.470937346000972035e-01
2.892709677497406692e-02,2.711264048728317944e-02,2.630829915160294852e-01,8.739871774710605834e-01,-4.189807772483784554e-01,-1.577435703681765722e-01,-1.889933541689073904e-01,-2.010858697644048121e+00,-9.458466481822256355e-01,1.168217284210069096e+00,5.101965781927004784e-01,1.284469927786975774e+00,-3.678039192866959795e-01
9.948092360895535724e-02,-3.027194576058450659e-01,3.186225184937808153e-01,-3.627361585526262533e-01,-6.926654155764586096e-02,-1.166052695187196064e-01,9.219695421322734452e-01,-3.172488645668272156e-01,1.917133884463159355e+00,2.771865113758497756e+00,2.880754449834738828e+00,7.338686678733408186e-01,-3.057088310747611004e-01
-5.227017551403648904e-02,-3.817546992775693038e-02,-1.725165743700076693e-01,-4.044176365897917402e-01,-4.928360003135290324e-01,7.573098677341819629e-01,1.415655898957335623e-01,7.635839623583717817e-01,2.580362030859480349e+00,1.364796723744801099e-01,-2.711973286009725648e+00,2.883601512180957727e+00,-2.242562954642160378e+00
-6.239443245800179588e-03,7.541878055274114923e-02,1.840655159033710020e-01,8.042457187172709077e-01,-2.702378034297205911e-01,-4.682363727809101817e-01,-2.468097500655048460e-01,5.085685526981018612e-01,-1.961500993100053991e+00,1.231424031996608548e+00,-1.397467057440189953e+00,2.084548682762558336e+00,2.366358324939524138e+00
3.911330258849498032e-01,2.901079365796134790e-01,1.153422460345037426e-01,8.439361200389738915e-01,-1.330970747946838562e-01,4.556697936701718521e-01,-2.498440175614463910e-01,9.248481103914074630e-01,-1.473218766059727791e+00,-1.965995476794121455e+00,2.198579344269109725e+00,3.311391137301153975e-01,1.451148098546153342e-01
1.972926738660046309e-01,1.019926955737663204e-01,5.496909809420589266e-01,-3.355428837569416345e-01,8.978381538089844627e-01,7.139553046348628973e-02,2.760440199583898413e-01,-2.068003176365690976e+00,8.154149713611449357e-01,-2.785040974597080776e+00,3.396504496367178660e-01,2.954646234884164002e+00,1.705207491798624631e+00
-3.989978198714245333e-02,-8.110067992581192903e-03,-8.776358352640302452e-02,-1.915579124707764494e-02,-6.790154371833491131e-01,3.051182464200337674e-01,6.674383472875735634e-01,7.529703465044761401e-01,2.611365767804731064e+00,5.411220647076957491e-01,-1.358565600522791517e+00,2.715497265864683207e+00,-2.486428716934550920e+00
2.831591575497713689e-02,2.716394792868487285e-01,6.260950550084065647e-01,-1.393546491738007365e-03,3.576443359037010938e-01,9.319994478824459305e-01,5.886948420864897280e-02,1.373325496426494041e-01,-6.819527475800617466e-01,-1.445408889236835304e+00,-2.847724110706471023e+00,1.810081313525540025e-01,2.843475616303281939e+00
5.306568215946368960e-01,8.066356162740445646e-02,1.740045655970166583e-01,4.958229183342319768e-01,7.266324776985064737e-01,3.715789060414836920e-01,2.968063216868366827e-01,-1.725564252719598679e+00,1.020339515228616989e+00,-3.809196458519599204e-01,-1.141440060782079158e+00,-1.317556219915765325e-01,-2.157498178059638949e+00
1.158232574755918842e-01,2.151909303348029795e-02,1.018736753161838121e-01,-3.262838110916180812e-01,-2.956813293295813549e-01,8.202097384922246714e-01,-3.651950314392814478e-01,1.243396346260302820e+00,-1.184806905757355366e+00,2.388832665814092593e+00,2.460833817297647386e+00,1.960240738910487224e+00,-1.598664085987062222e+00
-2.839739146421212390e-01,1.968441922141584560e-02,-1.991862493128699063e-01,-5.805827756500401421e-02,9.410998444917142436e-01,-2.806479304033319688e-01,1.794353874356543477e-01,1.682124951563642057e+00,1.970493656239186819e+00,-2.036951394444459496e-01,-2.090113461447971055e+00,-5.626798738394951371e-01,2.347225635413741074e-01
1.830211887728674242e-02,-3.515779477152107535e-02,2.348505962950215298e-01,-4.346643333700160317e-01,7.529411036497086762e-01,-4.754941976952282157e-01,-1.343572837211666759e-01,-2.272378977405544731e+00,-1.128128808196113608e+00,1.329768338758721136e+00,2.212181752233966847e+00,-1.840284718810373477e+00,-1.951298818053488260e+00
1.466054472871443012e-02,-1.556050971841754782e-02,1.868253062341627690e-01,6.597728247556887693e-01,4.288436487658920382e-01,-4.618390996386359526e-02,6.153535496667799087e-01,1.326821489195459947e-01,-1.536464659203065741e+00,1.462911666474496997e+00,1.096683568811238629e+00,7.032920192235154744e-01,1.338161004066785509e+00
3.431148771106102280e-01,-8.746028792788096418e-02,2.172111363817058605e-01,5.818651662231517641e-01,-4.445985855966194666e-01,6.789006040534196762e-01,5.346957861711516824e-02,-1.402703423732730714e+00,5.791800764374857025e-01,5.892032254053694018e-01,-2.522918621605397593e+00,1.162532210327873017e+00,1.914905802879601993e+00
-2.196625464129780270e-01,-4.806441309430245501e-01,3.613562783176344495e-01,9.001995120412403795e-01,1.565631148055114108e-01,-1.769049128724595465e-01,-3.658325865812074862e-01,3.672312707479727933e-01,1.152715382224682727e+00,-1.594631495742628857e+00,-9.637923019715106676e-01,2.284754780087738801e+00,1.868415474216112315e+00
